city,state,median_sale_price
Marin City,California,940000.0
Marina,California,914000.0
Marina del Rey,California,859750.0
Marine,Illinois,240438.5
Marine City,Michigan,206975.0
Marine View,Washington,325000.0
Marine on St. Croix,Minnesota,825000.0
Marinette,Wisconsin,155000.0
Maringouin,Louisiana,60000.0
Marion,Arkansas,252975.0
Marion,Illinois,166225.0
Marion,Indiana,110000.0
Marion,Iowa,265000.0
Marion,Louisiana,253975.0
Marion,Massachusetts,718400.0
Marion,Mississippi,336500.0
Marion,Montana,594000.0
Marion,New York,202500.0
Marion,North Carolina,230000.0
Marion,Ohio,142725.0
Marion,Oregon,306000.0
Marion,Pennsylvania,269000.0
Marion,South Dakota,142000.0
Marion,Texas,316125.0
Marion Center,Massachusetts,970000.0
Marion Heights,Pennsylvania,74750.0
Marion Oaks,Florida,288000.0
Marissa,Illinois,94500.0
Mark,Illinois,95500.0
Marked Tree,Arkansas,105375.0
Markham,Illinois,161500.0
Markham,Texas,138000.0
Markle,Indiana,185375.0
Markleville,Indiana,222500.0
Markleysburg,Pennsylvania,170000.0
Marksboro,New Jersey,515000.0
Marlboro,New York,523000.0
Marlboro Meadows,Maryland,432500.0
Marlboro Village,Maryland,350000.0
Marlborough,Massachusetts,562500.0
Marlborough,Missouri,238000.0
Marlborough,New Hampshire,369000.0
Marlborough,New York,441750.0
Marlene Village,Oregon,522500.0
Marlin,Pennsylvania,137900.0
Marlin,Texas,149900.0
Marlow,Oklahoma,142500.0
Marlow Heights,Maryland,374166.5
Marlton,Maryland,409125.0
Marlton,New Jersey,390000.0
Marmaduke,Arkansas,104822.0
Marmora,New Jersey,700000.0
Marne,Ohio,418000.0
Maroa,Illinois,134500.0
Marquette,Kansas,162500.0
Marquette,Michigan,349950.0
Marquette Heights,Illinois,130750.0
Marrero,Louisiana,186075.0
Marriott-Slaterville,Utah,578475.0
Mars,Pennsylvania,340450.0
Mars Hill,North Carolina,419000.0
Marseilles,Illinois,153500.0
Marshall,Michigan,217500.0
Marshall,Minnesota,210000.0
Marshall,Missouri,148250.0
Marshall,North Carolina,367000.0
Marshall,Texas,180800.0
Marshall,Virginia,496870.0
Marshall,Wisconsin,365000.0
Marshall Creek,Texas,479725.0
Marshallberg,North Carolina,287500.0
Marshallton,Pennsylvania,365000.0
Marshalltown,Iowa,160000.0
Marshallville,Ohio,239500.0
Marshfield,Massachusetts,772500.0
Marshfield,Missouri,201700.0
Marshfield,Vermont,365000.0
Marshfield,Wisconsin,215000.0
Marshfield Hills,Massachusetts,1174500.0
Marshville,North Carolina,297500.0
Marsing,Idaho,370000.0
Mart,Texas,149900.0
Martensdale,Iowa,219500.0
Martha Lake,Washington,959250.0
Marthasville,Missouri,253500.0
Martin,Georgia,389900.0
Martin,Michigan,182725.0
Martin,Tennessee,238500.0
Martin City,Montana,899000.0
Martin Lake,Minnesota,461125.0
Martin's Additions,Maryland,1756000.0
Martindale,Texas,307000.0
Martinez,California,732000.0
Martinez,Georgia,266500.0
Martins Creek,Pennsylvania,212000.0
Martins Ferry,Ohio,105500.0
Martinsburg,Pennsylvania,219250.0
Martinsburg,West Virginia,258500.0
Martinsville,Indiana,220500.0
Martinsville,New Jersey,750000.0
Martinsville,Ohio,183750.0
Martinsville,Virginia,150000.0
Marumsco,Virginia,420497.5
Marvell,Arkansas,117500.0
Marvin,North Carolina,1260000.0
Mary Esther,Florida,299750.0
Maryland,New York,305000.0
Maryland City,Maryland,511247.5
Maryland Heights,Missouri,246225.0
Maryland Park,Maryland,388750.0
Marysville,California,330000.0
Marysville,Michigan,229250.0
Marysville,Ohio,353094.0
Marysville,Pennsylvania,300000.0
Marysville,Washington,616247.5
Maryville,Illinois,312500.0
Maryville,Missouri,226000.0
Maryville,Tennessee,382000.0
Masaryktown,Florida,288125.0
Mascot,Tennessee,293306.25
Mascotte,Florida,358514.25
Mascoutah,Illinois,265000.0
Mashpee,Massachusetts,638975.0
Mashpee Neck,Massachusetts,664475.0
Mason,Illinois,44449.0
Mason,Michigan,194625.0
Mason,Ohio,335000.0
Mason,Tennessee,157100.0
Mason,West Virginia,105000.0
Mason City,Iowa,143375.0
Mason Neck,Virginia,821480.0
Masontown,Pennsylvania,121250.0
Masontown,West Virginia,141500.0
Masonville,Kentucky,283625.0
Massac,Kentucky,263750.0
Massanetta Springs,Virginia,422120.0
Massanutten,Virginia,465000.0
Massapequa,New York,755000.0
Massapequa Park,New York,714500.0
Massena,New York,99250.0
Massillon,Ohio,168425.0
Masthope,Pennsylvania,393000.0
Mastic,New York,475625.0
Mastic Beach,New York,414500.0
Masury,Ohio,121500.0
Matagorda,Texas,623000.0
Matamoras,Pennsylvania,307912.5
Matawan,New Jersey,480000.0
Matheny,California,185000.0
Mather,California,603750.0
Matherville,Illinois,102000.0
Matheson,Colorado,165000.0
Mathews,Louisiana,186250.0
Mathews,Virginia,299950.0
Matinecock,New York,1450000.0
Matlacha,Florida,499500.0
Matlacha Isles-Matlacha Shores,Florida,605000.0
Matoaca,Virginia,282250.0
Mattapoisett,Massachusetts,722500.0
Mattapoisett Center,Massachusetts,720000.0
Matteson,Illinois,246750.0
Matthews,Indiana,136200.0
Matthews,North Carolina,495000.0
Mattituck,New York,956000.0
Mattoon,Illinois,116000.0
Mattydale,New York,162750.0
Maud,Oklahoma,14900.0
Maud,Texas,141250.0
Maugansville,Maryland,336200.0
Mauldin,South Carolina,328900.0
Maumee,Ohio,230000.0
Maumelle,Arkansas,314125.0
Mauna Loa Estates,Hawaii,460250.0
Maunaloa,Hawaii,462000.0
Maunawili,Hawaii,1425000.0
Maupin,Oregon,310000.0
Maurice,Louisiana,241398.75
Mauricetown,New Jersey,409000.0
Mauriceville,Texas,269499.5
Maury City,Tennessee,125000.0
Maxatawny,Pennsylvania,189900.0
Maxton,North Carolina,121200.0
Maxwell,Iowa,212000.0
May,Texas,241000.0
May Creek,Washington,405000.0
Maybee,Michigan,300615.0
Maybrook,New York,328000.0
Mayer,Arizona,250000.0
Mayer,Minnesota,378900.0
Mayfair,California,300000.0
Mayfield,Kentucky,155000.0
Mayfield,New York,285000.0
Mayfield,Ohio,375000.0
Mayfield,Pennsylvania,149000.0
Mayfield Heights,Ohio,238950.0
Mayflower,Arkansas,231200.0
Mayflower Village,California,950000.0
Maynard,Massachusetts,577500.0
Maynardville,Tennessee,296125.0
Mayo,Maryland,608750.0
Mayo,South Carolina,222582.5
Mayodan,North Carolina,128000.0
Maypearl,Texas,288000.0
Mays Chapel,Maryland,483125.0
Mays Landing,New Jersey,278975.0
Maysville,Georgia,330000.0
Maysville,Kentucky,205000.0
Maysville,Missouri,204500.0
Maysville,North Carolina,208000.0
Maysville,Oklahoma,110000.0
Maytown,Alabama,200000.0
Maytown,Pennsylvania,325000.0
Mayville,New York,223750.0
Mayville,Wisconsin,240000.0
Maywood,California,700000.0
Maywood,Illinois,247500.0
Maywood,New Jersey,621000.0
Maywood Park,Oregon,530000.0
Mazeppa,Minnesota,276000.0
Mazomanie,Wisconsin,339750.0
Mazon,Illinois,196500.0
McAdenville,North Carolina,537000.0
McAdoo,Pennsylvania,159250.0
McAlester,Oklahoma,157750.0
McAllen,Texas,265000.0
McAlmont,Arkansas,142250.0
McBain,Michigan,212500.0
McCalla,Alabama,299250.0
McCallsburg,Iowa,198000.0
McCammon,Idaho,421225.0
McCleary,Washington,430000.0
McClellanville,South Carolina,705000.0
McClure,Pennsylvania,99000.0
McColl,South Carolina,149500.0
McComb,Mississippi,107500.0
McComb,Ohio,164667.0
McConnells,South Carolina,354000.0
McCoole,Maryland,252000.0
McCord,Oklahoma,207725.0
McCordsville,Indiana,385875.0
McCullom Lake,Illinois,185000.0
McDade,Texas,347500.0
McDonald,Ohio,145750.0
McDonald,Pennsylvania,198475.0
McDonald,Tennessee,410000.0
McDonald Chapel,Alabama,87450.0
McDonough,Georgia,316245.0
McElhattan,Pennsylvania,59900.0
McFarland,California,330000.0
McFarland,Wisconsin,470500.0
McGaheysville,Virginia,381250.0
McGovern,Pennsylvania,285000.0
McGraw,New York,138000.0
McGregor,Florida,406000.0
McGregor,Texas,241200.0
McHenry,Illinois,279950.0
McIntosh,Florida,320000.0
McKee,Pennsylvania,175000.0
McKee City,New Jersey,232250.0
McKees Rocks,Pennsylvania,112250.0
McKeesport,Pennsylvania,86200.0
McKenna,Washington,560000.0
McKenney,Virginia,237450.0
McKinley,Pennsylvania,375000.0
McKinley Heights,Ohio,103000.0
McKinleyville,California,474500.0
McKinney,Kentucky,97500.0
McKinney,Texas,499950.0
McKinney Acres,Texas,88800.0
McKnightstown,Pennsylvania,239900.0
McLean,Illinois,160500.0
McLean,New York,379000.0
McLean,Texas,75000.0
McLean,Virginia,1653100.0
McLeansville,North Carolina,254500.0
McLendon-Chisholm,Texas,660000.0
McLoud,Oklahoma,185500.0
McLouth,Kansas,189000.0
McMechen,West Virginia,66000.0
McMillin,Washington,675000.0
McMinnville,Oregon,473225.0
McMinnville,Tennessee,237306.5
McMurray,Pennsylvania,490003.0
McNair,Virginia,591040.0
McPherson,Kansas,218675.0
McQueeney,Texas,689000.0
McRae,Arkansas,93250.0
McSherrystown,Pennsylvania,215750.0
McSwain,California,785000.0
McVeytown,Pennsylvania,170000.0
Mead,Colorado,569950.0
Mead,Nebraska,209500.0
Mead,Oklahoma,110000.0
Mead,Washington,465000.0
Mead Valley,California,615875.0
Meadow Glade,Washington,1076750.0
Meadow Grove,Nebraska,85250.0
Meadow Lakes,Alaska,377000.0
Meadow Oaks,Florida,284950.0
Meadow Vale,Kentucky,340125.0
Meadow View,Virginia,250000.0
Meadow View Addition,South Dakota,314600.0
Meadow Vista,California,625000.0
Meadow Woods,Florida,368000.0
Meadowbrook,Alabama,402500.0
Meadowbrook,California,547500.0
Meadowbrook,Virginia,340176.25
Meadowdale,Washington,1283997.5
Meadowlands,Pennsylvania,425245.0
Meadowood,Pennsylvania,247500.0
Meadows Place,Texas,300000.0
Meadowview,Virginia,250000.0
Meadowview Estates,Kentucky,200000.0
Meadview,Arizona,232500.0
Meadville,Pennsylvania,138750.0
Meansville,Georgia,288500.0
Mebane,North Carolina,364500.0
Mecca,California,340000.0
Mechanic Falls,Maine,324000.0
Mechanicsburg,Illinois,238500.0
Mechanicsburg,Ohio,229000.0
Mechanicsburg,Pennsylvania,321225.0
Mechanicstown,New York,350000.0
Mechanicsville,Connecticut,330000.0
Mechanicsville,Maryland,435000.0
Mechanicsville,Pennsylvania,155750.0
Mechanicsville,Virginia,396250.0
Mechanicville,New York,255000.0
Mecosta,Michigan,100000.0
Medanales,New Mexico,339000.0
Medfield,Massachusetts,1029250.0
Medford,Massachusetts,861750.0
Medford,Minnesota,337900.0
Medford,New York,525000.0
Medford,Oregon,393750.0
Medford Lakes,New Jersey,551625.0
Media,Pennsylvania,562000.0
Mediapolis,Iowa,163250.0
Medical Lake,Washington,379350.0
Medicine Park,Oklahoma,330000.0
Medina,Minnesota,796450.0
Medina,New York,152500.0
Medina,Ohio,295000.0
Medina,Tennessee,342425.0
Medina,Texas,60000.0
Medina,Washington,4214500.0
Medley,Florida,652500.0
Medora,Illinois,95000.0
Medora,Indiana,65500.0
Medulla,Florida,320000.0
Medway,Massachusetts,679825.0
Medway,Ohio,255000.0
Meeker,Oklahoma,360000.0
Meggett,South Carolina,689975.0
Mehlville,Missouri,230500.0
Meigs,Georgia,235000.0
Meiners Oaks,California,1300000.0
Melba,Idaho,375000.0
Melbourne,Florida,319950.0
Melbourne,Iowa,175000.0
Melbourne,Kentucky,83750.0
Melbourne Beach,Florida,735000.0
Melbourne Village,Florida,542500.0
Melcher-Dallas,Iowa,152875.0
Melissa,Texas,502500.0
Melody Hill,Indiana,237250.0
Melrose,Massachusetts,832750.0
Melrose,Minnesota,200700.0
Melrose,Oregon,550000.0
Melrose Park,Illinois,320000.0
Melrose Park,New York,281750.0
Melvern,Kansas,144500.0
Melville,New York,898000.0
Melvindale,Michigan,140000.0
Melwood,Maryland,506250.0
Memphis,Florida,317000.0
Memphis,Indiana,294950.0
Memphis,Michigan,290000.0
Memphis,Tennessee,171750.0
Menan,Idaho,225000.0
Menands,New York,435000.0
Menasha,Wisconsin,235000.0
Mendenhall,Mississippi,162450.0
Mendham,New Jersey,887750.0
Mendocino,California,1010000.0
Mendon,Illinois,150000.0
Mendon,Massachusetts,775000.0
Mendon,Michigan,125500.0
Mendon,New York,536590.0
Mendon,Ohio,44000.0
Mendon,Utah,587250.0
Mendota,California,336250.0
Mendota,Illinois,125000.0
Mendota,Minnesota,1100000.0
Mendota Heights,Minnesota,508612.5
Menifee,California,545250.0
Menlo,Georgia,492500.0
Menlo,Iowa,252250.0
Menlo Park,California,2400000.0
Menlo Park Terrace,New Jersey,484287.5
Menominee,Michigan,152450.0
Menomonee Falls,Wisconsin,410000.0
Menomonie,Wisconsin,245625.0
Mentone,Alabama,329250.0
Mentone,California,527500.0
Mentone,Indiana,119450.0
Mentor,Ohio,252500.0
Mentor-on-the-Lake,Ohio,213500.0
Mentz,New York,196000.0
Mequon,Wisconsin,600500.0
Meraux,Louisiana,233500.0
Merced,California,402000.0
Mercedes,Texas,151000.0
Mercer Island,Washington,2187500.0
Mercersburg,Pennsylvania,241000.0
Mercerville,New Jersey,412450.0
Merchantville,New Jersey,335000.0
Meredith,New Hampshire,587466.5
Meredosia,Illinois,90000.0
Meriden,Connecticut,302500.0
Meridian,California,412500.0
Meridian,Colorado,688750.0
Meridian,Idaho,531950.0
Meridian,Mississippi,148450.0
Meridian,Oklahoma,375000.0
Meridian,Pennsylvania,283500.0
Meridian Hills,Indiana,1047500.0
Meridian Village,Colorado,750000.0
Meridianville,Alabama,358900.0
Merino,Colorado,535000.0
Merion Station,Pennsylvania,995000.0
Merkel,Texas,177000.0
Merlin,Oregon,563727.75
Mermentau,Louisiana,255000.0
Merriam,Kansas,310000.0
Merriam Woods,Missouri,184237.5
Merrick,New York,823750.0
Merrifield,Minnesota,479750.0
Merrifield,Virginia,644500.0
Merrill,Michigan,127000.0
Merrill,Oregon,35000.0
Merrill,Wisconsin,174900.0
Merrillville,Indiana,235000.0
Merrimac,Massachusetts,627777.0
Merrimac,Virginia,450000.0
Merrimac,Wisconsin,369900.0
Merrionette Park,Illinois,200625.0
Merritt Island,Florida,394750.0
Merritt Park,New York,580000.0
Merrydale,Louisiana,150000.0
Merryville,Louisiana,129000.0
Merton,Wisconsin,659000.0
Mertztown,Pennsylvania,215600.0
Mesa,Arizona,449625.0
Mesa Verde,California,73000.0
Mesa del Caballo,Arizona,289000.0
Mescal,Arizona,318500.0
Mesick,Michigan,245000.0
Mesilla,New Mexico,512450.0
Mesquite,Nevada,350000.0
Mesquite,Texas,292445.0
Mesquite Creek,Arizona,239500.0
Meta,Missouri,185000.0
Metairie,Louisiana,304650.0
Metamora,Illinois,234667.0
Metamora,Indiana,200000.0
Metamora,Michigan,241000.0
Metamora,Ohio,178500.0
Methuen,Massachusetts,575000.0
Methuen Town,Massachusetts,575000.0
Metropolis,Illinois,71500.0
Mettawa,Illinois,2200000.0
Metuchen,New Jersey,708750.0
Metzger,Oregon,601250.0
Mexico,Indiana,139900.0
Mexico,Missouri,161250.0
Mexico,New York,211250.0
Mexico Beach,Florida,545000.0
Meyers,California,620000.0
Meyers Lake,Ohio,240000.0
Meyersdale,Pennsylvania,128225.0
Mi-Wuk Village,California,391000.0
Miami,Arizona,72500.0
Miami,Florida,655000.0
Miami,Missouri,140000.0
Miami,Oklahoma,127500.0
Miami,Texas,134000.0
Miami Beach,Florida,1135000.0
Miami Gardens,Florida,447250.0
Miami Heights,Ohio,273725.0
Miami Lakes,Florida,580000.0
Miami Shores,Florida,1225000.0
Miami Springs,Florida,745000.0
Miami Township,Ohio,264950.0
Miamisburg,Ohio,248484.5
Micanopy,Florida,370000.0
Micco,Florida,393500.0
Michiana,Michigan,960000.0
Michigamme,Michigan,137500.0
Michigan Center,Michigan,204000.0
Michigan City,Indiana,180000.0
Mickleton,New Jersey,441000.0
Micro,North Carolina,260000.0
Middle Island,New York,420312.5
Middle Point,Ohio,112500.0
Middle River,Maryland,295250.0
Middleberg,Oklahoma,399900.0
Middleborough,Massachusetts,510043.75
Middleborough Center,Massachusetts,525000.0
Middlebranch,Ohio,291500.0
Middleburg,Florida,375000.0
Middleburg,Maryland,327500.0
Middleburg,Pennsylvania,230000.0
Middleburg,Virginia,1250000.0
Middleburg Heights,Ohio,244000.0
Middleburgh,New York,259000.0
Middlebury,Indiana,232500.0
Middlebush,New Jersey,700000.0
Middlefield,New York,151000.0
Middlefield,Ohio,274500.0
Middleport,New York,150000.0
Middleport,Pennsylvania,124000.0
Middlesborough,Kentucky,130000.0
Middlesex,New Jersey,463000.0
Middlesex,New York,859900.0
Middlesex,North Carolina,299000.0
Middleton,Idaho,491120.0
Middleton,Massachusetts,760000.0
Middleton,Wisconsin,435000.0
Middletown,California,417000.0
Middletown,Connecticut,322500.0
Middletown,Delaware,420000.0
Middletown,Illinois,98000.0
Middletown,Indiana,152000.0
Middletown,Iowa,217500.0
Middletown,Kentucky,288000.0
Middletown,Maryland,550000.0
Middletown,Michigan,132000.0
Middletown,New York,335000.0
Middletown,Ohio,170250.0
Middletown,Pennsylvania,260000.0
Middletown,Rhode Island,722500.0
Middletown,Virginia,439915.0
Middletown Springs,Vermont,175000.0
Middleville,New York,126900.0
Middleway,West Virginia,415000.0
Midfield,Alabama,80000.0
Midland,Maryland,99250.0
Midland,Michigan,228000.0
Midland,North Carolina,360000.0
Midland,Ohio,265000.0
Midland,Pennsylvania,99500.0
Midland,Texas,352500.0
Midland,Virginia,537500.0
Midland,Washington,500000.0
Midland City,Alabama,171425.0
Midland Park,New Jersey,715500.0
Midlothian,Illinois,229000.0
Midlothian,Texas,479500.0
Midlothian,Virginia,428470.0
Midtown,Tennessee,228750.0
Midvale,Ohio,131750.0
Midvale,Utah,475000.0
Midville,Georgia,211000.0
Midway,Arkansas,231450.0
Midway,Florida,384000.0
Midway,Georgia,315800.0
Midway,Kentucky,360000.0
Midway,North Carolina,297000.0
Midway,Pennsylvania,204750.0
Midway,Utah,899000.0
Midway City,California,1029500.0
Midway North,Texas,248000.0
Midway South,Texas,147500.0
Midwest City,Oklahoma,178250.0
Mifflinburg,Pennsylvania,236500.0
Mifflinville,Pennsylvania,359000.0
Mignon,Alabama,89500.0
Milaca,Minnesota,212000.0
Milan,Illinois,159000.0
Milan,Kansas,25000.0
Milan,Michigan,257200.0
Milan,New Mexico,35000.0
Milan,New York,630000.0
Milan,Ohio,256500.0
Milan,Tennessee,194950.0
Mildred,Texas,57000.0
Milesburg,Pennsylvania,214000.0
Milford,Connecticut,461200.0
Milford,Indiana,187450.0
Milford,Iowa,298500.0
Milford,Kansas,245000.0
Milford,Maine,233250.0
Milford,Massachusetts,518000.0
Milford,Michigan,359000.0
Milford,Nebraska,250750.0
Milford,New Hampshire,415000.0
Milford,New Jersey,357875.0
Milford,New York,224900.0
Milford,Ohio,302500.0
Milford,Pennsylvania,422000.0
Milford,Texas,225000.0
Milford Center,Ohio,251750.0
Milford Mill,Maryland,309250.0
Milford Square,Pennsylvania,490000.0
Mililani Mauka,Hawaii,627500.0
Mililani Town,Hawaii,747500.0
Mill City,Oregon,384950.0
Mill Creek,Washington,849995.0
Mill Creek East,Washington,1105000.0
Mill Hall,Pennsylvania,164000.0
Mill Neck,New York,2212500.0
Mill Plain,Connecticut,1325000.0
Mill Plain,Washington,617500.0
Mill Valley,California,1970000.0
Milladore,Wisconsin,173000.0
Millbrae,California,1825000.0
Millbrook,Alabama,237500.0
Millbrook,New York,423500.0
Millburg,Michigan,195000.0
Millbury,Massachusetts,520000.0
Millbury,Ohio,247300.0
Millcreek,Utah,629768.25
Milledgeville,Georgia,183750.0
Milledgeville,Tennessee,124950.0
Miller Place,New York,640000.0
Millers Creek,North Carolina,270000.0
Millers Falls,Massachusetts,305000.0
Millers Lake,Michigan,191000.0
Millersburg,Indiana,205000.0
Millersburg,Kentucky,214750.0
Millersburg,Oregon,604000.0
Millersburg,Pennsylvania,150000.0
Millersport,Ohio,380000.0
Millerstown,Pennsylvania,188000.0
Millersville,Maryland,610500.0
Millersville,Pennsylvania,310000.0
Millersville,Tennessee,369260.0
Millerton,California,529500.0
Millerton,New York,367000.0
Millfield,Ohio,107500.0
Millheim,Pennsylvania,234000.0
Millhousen,Indiana,279950.0
Milliken,Colorado,440000.0
Millingport,North Carolina,349000.0
Millington,New Jersey,737500.0
Millington,Tennessee,279495.0
Millinocket,Maine,131500.0
Millis,Massachusetts,759500.0
Millis-Clicquot,Massachusetts,619750.0
Mills,Wyoming,315000.0
Mills River,North Carolina,754500.0
Millsboro,Pennsylvania,53500.0
Millstadt,Illinois,288750.0
Millstone,New Jersey,930625.0
Milltown,New Jersey,532750.0
Millvale,Pennsylvania,183000.0
Millville,California,465000.0
Millville,Massachusetts,460000.0
Millville,New Jersey,207500.0
Millville,Ohio,219000.0
Millville,Pennsylvania,193750.0
Millville,Utah,462450.0
Millwood,New York,602000.0
Millwood,Washington,400000.0
Milmay,New Jersey,450000.0
Milner,Georgia,267450.0
Milo,Iowa,91750.0
Milo,New York,149900.0
Milpitas,California,1355000.0
Milroy,Pennsylvania,189000.0
Milstead,Georgia,184500.0
Milton,Florida,254450.0
Milton,Georgia,748500.0
Milton,Indiana,71850.0
Milton,Louisiana,272072.5
Milton,Massachusetts,1000000.0
Milton,New Hampshire,402500.0
Milton,New York,351500.0
Milton,Pennsylvania,193250.0
Milton,Vermont,457930.75
Milton,Washington,595000.0
Milton,West Virginia,319000.0
Milton,Wisconsin,280000.0
Milton Mills,New Hampshire,275000.0
Milton-Freewater,Oregon,302994.5
Miltona,Minnesota,221000.0
Milwaukee,Wisconsin,215000.0
Milwaukie,Oregon,516875.0
Mims,Florida,315000.0
Minatare,Nebraska,60000.0
Minburn,Iowa,170000.0
Minco,Oklahoma,157500.0
Minden,Iowa,220000.0
Minden,Louisiana,148625.0
Minden,Nebraska,172000.0
Minden,Nevada,589500.0
Minden,New York,125000.0
Mindoro,Wisconsin,340000.0
Mineola,New York,710500.0
Miner,Missouri,181500.0
Mineral,California,330000.0
Mineral City,Ohio,15000.0
Mineral Point,Wisconsin,283450.0
Mineral Ridge,Ohio,171000.0
Mineral Springs,North Carolina,427500.0
Mineral Wells,Texas,201125.0
Mineralwells,West Virginia,295000.0
Minersville,Pennsylvania,97500.0
Minerva,Ohio,142500.0
Minerva Park,Ohio,417425.0
Minetto,New York,177975.0
